1553065200000,7,2,9
1552978800000,9,7,1
1552978800000,5,4,7
1552892400000,6,3,3
1552892400000,4,3,2
1552806000000,6,5,8
1552806000000,5,1,5
1552719600000,5,1,1
1552719600000,3,5,0
1552633200000,6,2,1
1552633200000,5,9,1
1552546800000,1,9,3
1552546800000,3,0,8
1552460400000,3,9,6
1552460400000,4,8,2
1552374000000,3,6,7
1552374000000,9,6,0
1552287600000,3,2,1
1552287600000,1,7,7
1552204800000,8,1,5
1552204800000,5,6,6
1552118400000,7,3,7
1552118400000,8,7,9
1552032000000,9,7,7
1552032000000,8,9,8
1551945600000,7,4,9
1551945600000,7,2,2
1551859200000,5,3,0
1551859200000,6,2,9
1551772800000,2,4,2
1551772800000,2,0,5
1551686400000,7,9,4
1551686400000,0,7,8
1551600000000,7,0,1
1551600000000,9,1,6
1551513600000,4,9,8
1551513600000,6,8,7
1551427200000,8,4,3
1551427200000,0,8,9
1551340800000,5,6,5
1551340800000,5,3,7
1551254400000,1,8,7
1551254400000,7,4,9
1551168000000,3,1,5
1551168000000,3,8,4
1551081600000,0,2,4
1551081600000,8,8,0
1550995200000,3,3,8
1550995200000,5,3,2
1550908800000,1,1,3
1550908800000,9,5,8
1550822400000,7,9,1
1550822400000,0,9,2
1550736000000,2,9,5
1550736000000,3,6,1
1550649600000,2,7,7
1550649600000,3,0,3
1550563200000,3,3,8
1550563200000,2,4,3
1550476800000,8,2,5
1550476800000,7,0,5
1550390400000,8,2,5
1550390400000,5,3,2
1550304000000,5,1,8
1550304000000,2,5,8
1550217600000,2,4,3
1550217600000,9,5,8
1550131200000,3,5,7
1550131200000,7,6,6
1550044800000,5,5,1
1550044800000,0,6,7
1549958400000,9,6,2
1549958400000,3,5,9
1549872000000,5,4,7
1549872000000,8,7,0
1549785600000,5,3,7
1549785600000,2,7,8
1549699200000,4,4,8
1549699200000,3,4,8
1549612800000,2,9,9
1549612800000,4,8,9
1549526400000,2,5,0
1549526400000,3,6,9
1549440000000,0,9,4
1549440000000,9,6,2
1549353600000,2,9,9
1549353600000,9,9,8
1549267200000,1,4,4
1549267200000,4,4,2
1549180800000,1,3,2
1549180800000,7,7,0
1549094400000,7,7,9
1549094400000,1,8,9
1549008000000,3,6,1
1549008000000,3,7,2
1548921600000,0,4,6
1548921600000,7,1,6
1548835200000,7,6,8
1548835200000,5,0,4
1548748800000,4,6,2
1548748800000,3,4,5
1548662400000,5,9,5
1548662400000,5,6,1
1548576000000,0,8,1
1548576000000,0,2,4
1548489600000,5,1,8
1548489600000,2,2,2
1548403200000,4,3,7
1548403200000,8,0,5
1548316800000,3,6,7
1548316800000,3,4,2
1548230400000,4,9,0
1548230400000,5,2,7
1548144000000,4,6,4
1548144000000,6,5,4
1548057600000,7,1,6
1548057600000,7,2,7
1547971200000,5,8,5
1547971200000,2,0,2
1547884800000,8,2,0
1547884800000,2,2,0
1547798400000,6,8,7
1547798400000,0,4,8
1547712000000,8,0,7
1547712000000,8,4,6
1547625600000,6,0,3
1547625600000,7,5,9
1547539200000,5,3,1
1547539200000,4,4,5
1547452800000,8,8,9
1547452800000,7,0,5
1547366400000,9,7,2
1547366400000,6,0,4
1547280000000,1,1,2
1547280000000,4,4,5
1547193600000,2,8,7
1547193600000,9,4,9
1547107200000,5,9,7
1547107200000,9,3,0
1547020800000,4,5,0
1547020800000,6,4,3
1546934400000,5,9,0
1546934400000,6,4,8
1546848000000,6,8,6
1546848000000,2,9,5
1546761600000,0,8,7
1546761600000,5,8,2
1546675200000,0,1,3
1546675200000,6,5,9
1546588800000,2,3,1
1546588800000,2,5,9
1546502400000,4,7,7
1546502400000,7,2,7
1546416000000,4,9,2
1546416000000,6,1,0
1546329600000,9,8,3
1546329600000,9,3,1
1546243200000,9,3,8
1546243200000,9,4,7
1546156800000,6,0,1
1546156800000,5,3,4
1546070400000,0,0,4
1546070400000,7,6,4
1545984000000,0,7,7
1545984000000,8,1,7
1545897600000,1,0,8
1545897600000,7,7,2
1545811200000,9,7,0
1545811200000,4,6,6
1545724800000,8,5,1
1545724800000,2,9,8
1545638400000,3,4,6
1545638400000,8,0,7
1545552000000,7,4,6
1545552000000,9,7,5
1545465600000,5,4,7
1545465600000,2,7,3
1545379200000,6,0,1
1545379200000,8,0,8
1545292800000,7,3,4
1545292800000,1,7,0
1545206400000,0,8,7
1545206400000,9,5,3
1545120000000,1,5,3
1545120000000,7,6,5
1545033600000,9,3,7
1545033600000,3,3,2
1544947200000,0,2,9
1544947200000,2,5,6
1544860800000,3,4,8
1544860800000,4,3,0
1544774400000,4,7,2
1544774400000,8,4,7
1544688000000,1,3,1
1544688000000,9,4,3
1544601600000,4,9,8
1544601600000,0,8,3
1544515200000,7,0,9
1544515200000,8,0,8
1544428800000,1,6,4
1544428800000,9,6,6
1544342400000,3,0,6
1544342400000,0,9,3
1544256000000,8,3,1
1544256000000,8,5,2
1544169600000,7,4,6
1544169600000,9,3,4
1544083200000,8,0,3
1544083200000,5,0,2
1543996800000,7,9,7
1543996800000,6,4,5
1543910400000,1,8,1
1543910400000,8,1,0
1543824000000,3,3,1
1543824000000,2,3,4
1543737600000,8,4,6
1543737600000,5,7,5
1543651200000,1,6,9
1543651200000,9,9,6
1543564800000,9,2,6
1543564800000,6,4,2
1543478400000,4,7,4
1543478400000,7,8,5
1543392000000,8,6,1
1543392000000,9,5,5
1543305600000,1,8,4
1543305600000,5,0,2
1543219200000,7,4,8
1543219200000,2,2,6
1543132800000,7,3,4
1543132800000,3,6,9
1543046400000,2,0,6
1543046400000,1,3,8
1542960000000,0,4,4
1542960000000,3,2,8
1542873600000,1,5,7
1542873600000,6,3,9
1542787200000,5,9,3
1542787200000,6,0,3
1542700800000,7,8,3
1542700800000,8,4,4
1542614400000,0,3,3
1542614400000,3,5,3
1542528000000,9,6,7
1542528000000,7,8,7
1542441600000,3,6,9
1542441600000,4,6,7
1542355200000,9,0,9
1542355200000,5,4,6
1542268800000,0,2,0
1542268800000,9,4,4
1542182400000,2,8,8
1542182400000,9,0,8
1542096000000,7,7,1
1542096000000,9,8,5
1542009600000,8,5,3
1542009600000,9,7,7
1541923200000,2,1,3
1541923200000,6,5,3
1541836800000,9,9,4
1541836800000,9,1,7
1541750400000,5,9,4
1541750400000,9,0,9
1541664000000,7,8,1
1541664000000,2,6,5
1541577600000,0,3,8
1541577600000,0,2,9
1541491200000,6,1,7
1541491200000,5,8,1
1541404800000,3,1,3
1541404800000,1,7,0
1541314800000,1,2,5
1541314800000,8,1,8
1541228400000,0,4,3
1541228400000,1,6,6
1541142000000,2,4,8
1541142000000,6,1,3
1541055600000,0,4,0
1541055600000,8,0,3
1540969200000,4,3,0
1540969200000,0,4,2
1540882800000,0,0,3
1540882800000,4,2,8
1540796400000,3,7,7
1540796400000,8,4,0
1540710000000,4,3,7
1540710000000,8,9,9
1540623600000,0,9,8
1540623600000,6,1,5
1540537200000,5,9,6
1540537200000,8,1,8
1540450800000,8,1,7
1540450800000,2,8,6
1540364400000,1,5,2
1540364400000,9,4,6
1540278000000,9,1,7
1540278000000,0,6,7
1540191600000,3,0,4
1540191600000,9,2,2
1540105200000,3,9,7
1540105200000,2,3,1
1540018800000,2,4,3
1540018800000,6,5,3
1539932400000,5,6,1
1539932400000,3,1,3
1539846000000,4,2,9
1539846000000,2,3,1
1539759600000,5,8,0
1539759600000,2,0,3
1539673200000,9,7,2
1539673200000,3,5,2
1539586800000,3,4,8
1539586800000,4,8,9
1539500400000,4,5,7
1539500400000,5,8,7
1539414000000,1,1,8
1539414000000,7,5,8
1539327600000,8,6,4
1539327600000,6,5,2
1539241200000,1,6,3
1539241200000,5,3,6
1539154800000,5,3,4
1539154800000,8,1,9
1539068400000,7,1,1
1539068400000,1,0,5
1538982000000,8,3,6
1538982000000,0,7,8
1538895600000,0,9,3
1538895600000,1,2,2
1538809200000,4,4,6
1538809200000,7,3,2
1538722800000,2,5,1
1538722800000,9,5,5
1538636400000,8,8,7
1538636400000,9,4,4
1538550000000,0,9,8
1538550000000,7,2,8
1538463600000,4,3,4
1538463600000,8,7,1
1538377200000,1,1,6
1538377200000,2,6,3
1538290800000,8,4,1
1538290800000,6,9,6
1538204400000,6,4,2
1538204400000,8,0,6
1538118000000,2,2,3
1538118000000,8,5,0
1538031600000,3,1,3
1538031600000,1,0,6
1537945200000,8,8,4
1537945200000,6,5,5
1537858800000,9,4,2
1537858800000,2,0,2
1537772400000,4,8,7
1537772400000,2,5,1
1537686000000,4,2,2
1537686000000,9,5,0
1537599600000,3,8,9
1537599600000,0,7,1
1537513200000,1,9,7
1537513200000,4,3,6
1537426800000,5,0,8
1537426800000,2,1,0
1537340400000,3,6,3
1537340400000,4,2,9
1537254000000,5,6,5
1537254000000,9,8,1
1537167600000,5,5,3
1537167600000,1,8,1
1537081200000,8,0,3
1537081200000,2,8,3
1536994800000,7,8,4
1536994800000,5,5,4
1536908400000,4,0,0
1536908400000,5,6,5
1536822000000,0,1,0
1536822000000,2,0,7
1536735600000,4,5,1
1536735600000,2,2,1
1536649200000,4,9,3
1536649200000,5,1,1
1536562800000,8,2,4
1536562800000,2,4,9
1536476400000,5,1,4
1536476400000,5,2,1
1536390000000,2,0,5
1536390000000,0,4,6
1536303600000,2,8,7
1536303600000,0,2,8
1536217200000,8,1,1
1536217200000,1,5,3
1536130800000,5,1,4
1536130800000,0,2,5
1536044400000,6,4,0
1536044400000,7,8,0
1535958000000,0,4,7
1535958000000,1,8,8
1535871600000,9,3,1
1535871600000,8,8,0
1535785200000,0,4,7
1535785200000,6,1,9
1535698800000,4,1,1
1535698800000,2,5,7
1535612400000,5,5,2
1535612400000,2,3,5
1535526000000,5,3,9
1535526000000,8,9,9
1535439600000,8,5,4
1535439600000,7,7,4
1535353200000,4,9,2
1535353200000,0,8,6
1535266800000,1,4,1
1535266800000,9,1,6
1535180400000,2,4,5
1535180400000,3,4,8
1535094000000,5,5,6
1535094000000,2,3,8
1535007600000,9,2,3
1535007600000,0,0,0
1534921200000,3,7,0
1534921200000,0,6,0
1534834800000,5,5,7
1534834800000,4,6,4
1534748400000,2,0,6
1534748400000,2,2,3
1534662000000,9,4,8
1534662000000,9,7,2
1534575600000,6,9,4
1534575600000,0,2,4
1534489200000,0,0,6
1534489200000,3,1,0
1534402800000,1,0,9
1534402800000,0,7,3
1534316400000,9,9,4
1534316400000,4,6,8
1534230000000,3,1,8
1534230000000,1,0,9
1534143600000,1,1,6
1534143600000,6,3,9
1534057200000,2,0,5
1534057200000,8,2,9
1533970800000,6,9,1
1533970800000,7,0,7
1533884400000,2,3,3
1533884400000,7,5,4
1533798000000,6,3,0
1533798000000,8,6,7
1533711600000,1,1,7
1533711600000,8,5,0
1533625200000,6,2,6
1533625200000,0,6,5
1533538800000,0,2,3
1533538800000,0,7,7
1533452400000,9,5,4
1533452400000,4,9,9
1533366000000,9,9,3
1533366000000,4,1,5
1533279600000,7,7,0
1533279600000,6,4,6
1533193200000,6,9,5
1533193200000,7,3,5
1533106800000,6,6,5
1533106800000,4,1,7
1533020400000,1,0,1
1533020400000,7,8,5
1532934000000,3,8,0
1532934000000,5,0,7
1532847600000,7,1,9
1532847600000,0,4,7
1532761200000,5,4,5
1532761200000,5,7,3
1532674800000,0,4,3
1532674800000,4,7,5
1532588400000,8,9,0
1532588400000,8,5,8
1532502000000,0,3,6
1532502000000,8,2,8
1532415600000,7,7,5
1532415600000,4,5,6
1532329200000,9,7,2
1532329200000,7,0,3
1532242800000,8,7,6
1532242800000,2,5,7
1532156400000,7,4,3
1532156400000,6,8,1
1532070000000,8,1,2
1532070000000,8,1,0
1531983600000,8,4,9
1531983600000,2,8,4
1531897200000,8,9,4
1531897200000,0,8,2
1531810800000,0,1,3
1531810800000,3,0,2
1531724400000,2,7,0
1531724400000,8,8,1
1531638000000,2,8,6
1531638000000,4,9,7
1531551600000,1,0,5
1531551600000,6,8,6
1531465200000,4,9,8
1531465200000,8,0,4
1531378800000,2,1,6
1531378800000,1,3,0
1531292400000,3,2,9
1531292400000,3,8,7
1531206000000,1,8,2
1531206000000,4,0,1
1531119600000,5,0,9
1531119600000,5,3,6
1531033200000,9,9,5
1531033200000,3,8,1
1530946800000,8,4,2
1530946800000,3,9,6
1530860400000,3,0,0
1530860400000,2,7,9
1530774000000,3,8,8
1530774000000,2,9,2
1530687600000,6,7,9
1530687600000,3,6,0
1530601200000,1,1,5
1530601200000,1,2,4
1530514800000,2,7,8
1530514800000,3,6,9
1530428400000,7,4,9
1530428400000,9,9,0
1530342000000,4,8,7
1530342000000,0,5,4
1530255600000,0,4,6
1530255600000,4,4,0
1530169200000,1,5,4
1530169200000,7,9,6
1530082800000,9,7,1
1530082800000,8,1,2
1529996400000,8,5,2
1529996400000,6,5,8
1529910000000,6,1,7
1529910000000,5,1,7
1529823600000,1,0,9
1529823600000,2,3,1
1529737200000,2,3,1
1529737200000,4,1,5
1529650800000,1,6,1
1529650800000,2,3,9
1529564400000,0,8,8
1529564400000,2,1,5
1529478000000,7,4,3
1529478000000,7,9,4
1529391600000,2,0,6
1529391600000,7,8,8
1529305200000,4,9,3
1529305200000,9,3,5
1529218800000,0,5,2
1529218800000,9,1,0
1529132400000,6,3,6
1529132400000,5,8,3
1529046000000,7,1,2
1529046000000,4,5,9
1528959600000,9,5,2
1528959600000,2,1,7
1528873200000,9,6,2
1528873200000,6,3,1
1528786800000,0,2,0
1528786800000,8,9,1
1528700400000,6,4,2
1528700400000,3,7,6
1528614000000,0,2,7
1528614000000,5,2,2
1528527600000,9,0,7
1528527600000,9,5,6
1528441200000,3,4,7
1528441200000,1,2,2
1528354800000,4,6,5
1528354800000,2,9,5
1528268400000,5,2,9
1528268400000,3,1,4
1528182000000,8,3,1
1528182000000,1,4,7
1528095600000,4,4,7
1528095600000,0,6,7
1528009200000,8,9,8
1528009200000,6,6,2
1527922800000,4,5,7
1527922800000,4,6,8
1527836400000,2,9,5
1527836400000,9,3,7
1527750000000,2,3,1
1527750000000,7,9,7
1527663600000,1,2,4
1527663600000,2,1,1
1527577200000,8,5,7
1527577200000,8,0,3
1527490800000,3,9,6
1527490800000,0,0,3
1527404400000,1,9,5
1527404400000,9,3,4
1527318000000,2,9,4
1527318000000,4,9,4
1527231600000,7,8,0
1527231600000,2,0,9
1527145200000,4,3,0
1527145200000,4,5,5
1527058800000,0,2,2
1527058800000,2,0,6
1526972400000,3,9,3
1526972400000,9,5,2
1526886000000,5,7,9
1526886000000,4,4,3
1526799600000,4,1,0
1526799600000,9,6,8
1526713200000,5,1,0
1526713200000,0,8,6
1526626800000,2,0,8
1526626800000,1,4,7
1526540400000,3,5,5
1526540400000,9,1,2
1526454000000,1,7,3
1526454000000,3,8,2
1526367600000,8,3,9
1526367600000,5,5,5
1526281200000,1,4,3
1526281200000,2,5,2
1526194800000,8,8,7
1526194800000,9,2,4
1526108400000,6,2,0
1526108400000,5,0,0
1526022000000,8,2,5
1526022000000,8,8,5
1525935600000,3,0,8
1525935600000,6,2,2
1525849200000,4,4,7
1525849200000,6,9,1
1525762800000,1,3,2
1525762800000,1,0,1
1525676400000,4,0,9
1525676400000,7,6,3
1525590000000,2,7,7
1525590000000,9,5,9
1525503600000,8,4,9
1525503600000,8,8,4
1525417200000,0,6,6
1525417200000,2,5,7
1525330800000,8,9,9
1525330800000,2,6,4
1525244400000,5,9,1
1525244400000,2,5,5
1525158000000,3,3,7
1525158000000,5,3,0
1525071600000,4,9,4
1525071600000,3,2,7
1524985200000,7,5,6
1524985200000,5,7,1
1524898800000,8,7,5
1524898800000,0,4,8
1524812400000,0,9,5
1524812400000,9,2,4
1524726000000,0,2,9
1524726000000,9,2,2
1524639600000,3,2,8
1524639600000,9,4,2
1524553200000,2,1,9
1524553200000,6,0,9
1524466800000,8,2,7
1524466800000,2,8,3
1524380400000,4,4,4
1524380400000,1,2,1
1524294000000,3,9,3
1524294000000,2,0,5
1524207600000,2,6,1
1524207600000,9,5,8
1524121200000,6,7,4
1524121200000,3,7,0
1524034800000,6,3,7
1524034800000,3,4,9
1523948400000,2,2,0
1523948400000,1,2,7
1523862000000,8,5,2
1523862000000,5,7,1
1523775600000,0,4,8
1523775600000,3,0,4
1523689200000,4,3,9
1523689200000,4,7,2
1523602800000,0,3,1
1523602800000,5,6,6
1523516400000,1,3,5
1523516400000,4,7,2
1523430000000,2,4,9
1523430000000,1,5,0
1523343600000,6,4,4
1523343600000,2,2,8
1523257200000,3,8,5
1523257200000,7,3,3
1523170800000,2,7,7
1523170800000,3,9,1
1523084400000,5,5,5
1523084400000,3,2,1
1522998000000,9,5,6
1522998000000,7,5,1
1522911600000,9,6,3
1522911600000,7,0,0
1522825200000,1,0,4
1522825200000,2,4,7
1522738800000,1,8,6
1522738800000,4,8,8
1522652400000,9,8,8
1522652400000,4,4,2
1522566000000,9,3,7
1522566000000,7,1,4
1522479600000,7,5,5
1522479600000,9,4,8
1522393200000,2,6,1
1522393200000,7,9,5
1522306800000,0,9,6
1522306800000,4,2,9
1522220400000,3,1,7
1522220400000,9,9,4
1522134000000,8,1,8
1522134000000,7,3,1
1522047600000,1,9,2
1522047600000,9,1,5
1521961200000,3,3,0
1521961200000,3,2,4
1521874800000,6,0,9
1521874800000,2,3,3
1521788400000,5,9,8
1521788400000,1,5,4
1521702000000,6,8,7
1521702000000,5,5,2
1521615600000,3,3,3
1521615600000,7,3,6
1521529200000,4,1,3
1521529200000,5,0,6
1521442800000,7,5,7
1521442800000,3,0,7
1521356400000,2,4,3
1521356400000,6,8,4
1521270000000,4,8,3
1521270000000,2,9,7
1521183600000,4,2,0
1521183600000,1,4,4
1521097200000,9,0,8
1521097200000,0,8,6
1521010800000,4,5,3
1521010800000,1,8,5
1520924400000,3,6,4
1520924400000,3,5,1
1520838000000,5,9,4
1520838000000,9,4,0
1520755200000,7,6,6
1520755200000,3,6,1
1520668800000,8,9,5
1520668800000,8,3,8
1520582400000,5,5,5
1520582400000,6,1,4
1520496000000,7,6,2
1520496000000,1,0,6
1520409600000,1,6,2
1520409600000,5,4,0
1520323200000,8,2,2
1520323200000,3,1,2
1520236800000,5,1,8
1520236800000,2,5,5
1520150400000,5,0,5
1520150400000,7,7,1
1520064000000,8,9,8
1520064000000,6,3,9
1519977600000,7,6,0
1519977600000,9,9,4
1519891200000,2,6,2
1519891200000,6,8,4
1519804800000,9,8,2
1519804800000,0,4,0
1519718400000,9,5,5
1519718400000,1,0,1
1519632000000,5,8,8
1519632000000,1,1,9
1519545600000,2,2,6
1519545600000,6,4,8
1519459200000,2,4,8
1519459200000,5,0,0
1519372800000,4,4,5
1519372800000,6,6,4
1519286400000,7,5,4
1519286400000,7,5,6
1519200000000,1,8,0
1519200000000,9,2,5
1519113600000,0,5,7
1519113600000,5,0,1
1519027200000,3,8,5
1519027200000,7,1,3
1518940800000,3,1,2
1518940800000,1,4,2
1518854400000,1,0,9
1518854400000,1,3,4
1518768000000,3,9,0
1518768000000,3,2,3
1518681600000,9,5,5
1518681600000,2,6,7
1518595200000,8,5,8
1518595200000,3,6,3
1518508800000,0,5,2
1518508800000,1,6,9
1518422400000,8,6,0
1518422400000,9,2,1
1518336000000,0,8,9
1518336000000,7,1,0
1518249600000,2,2,0
1518249600000,1,4,0
1518163200000,6,9,9
1518163200000,7,7,8
1518076800000,2,1,2
1518076800000,4,6,2
1517990400000,9,5,5
1517990400000,7,1,9
1517904000000,3,0,8
1517904000000,3,6,4
1517817600000,3,8,9
1517817600000,3,4,7
1517731200000,5,6,8
1517731200000,3,0,8
1517644800000,1,2,2
1517644800000,7,5,0
1517558400000,4,6,5
1517558400000,1,3,0
1517472000000,4,2,3
1517472000000,9,2,8
1517385600000,0,5,2
1517385600000,2,7,9
1517299200000,3,0,4
1517299200000,7,7,1
1517212800000,3,7,5
1517212800000,5,0,8
1517126400000,4,7,5
1517126400000,4,3,2
1517040000000,8,0,8
1517040000000,2,6,7
1516953600000,9,4,5
1516953600000,7,7,2
1516867200000,5,4,1
1516867200000,1,8,1
1516780800000,0,6,3
1516780800000,9,1,2
1516694400000,4,4,4
1516694400000,0,3,9
1516608000000,9,3,0
1516608000000,0,3,6
1516521600000,6,4,5
1516521600000,8,8,1
1516435200000,6,0,2
1516435200000,7,9,0
1516348800000,0,2,1
1516348800000,8,9,8
1516262400000,0,9,6
1516262400000,6,5,7
1516176000000,5,1,9
1516176000000,8,6,9
1516089600000,8,8,4
1516089600000,0,0,0
1516003200000,8,5,6
1516003200000,5,2,7
1515916800000,3,0,7
1515916800000,7,1,4
1515830400000,1,9,2
1515830400000,7,9,7
1515744000000,8,9,4
1515744000000,1,0,7
1515657600000,8,7,4
1515657600000,7,8,5
1515571200000,8,7,0
1515571200000,1,8,3
1515484800000,9,3,6
